"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"457612",13075191,3,4,3,2712,2712,6037,3,33961341,-117837434,46658,"0101",261,60374033.251005,24384,3101,96505,0,1978,559188,869848,2016,310660,10119.65
"576611",12980543,2,3,2,1220,1220,6037,2,34080151,-118001000,5280,"0100",261,60374326.021004,51861,3101,96479,0,1961,66510,168384,2016,101874,2674.45
"950343",13950201,2,3,2,1296,1296,6059,2,33749029,-117959676,6282,"122",261,60590889.042004,24832,1286,97051,6,1959,40571,60462,2016,19891,1002.74
"604170",12464425,3,3,3,3119,3119,6037,3,33828531,-118196856,7783,"0101",261,60375718.002007,46298,3101,96241,0,1941,388668,606621,2016,217953,7282.33
"2042369",14354336,4.5,5,4.5,3037,3037,6059,4,33695562,-117753784,5130,"1",261,60590524.183051,52650,1286,96954,0,2006,596278,1132337,2016,536059,16582.7
"1805871",17218754,2,3,2,1337,1337,6111,2,34215102,-118846802,5357,"1111",261,61110075.082,34278,2061,96385,6,1975,252816,505632,2016,252816,5331.22
"1697400",14204055,4.5,4,4.5,3164,3164,6059,4,33854932,-117734581,10050,"122",261,60590219.223005,16764,1286,97027,0,1994,399750,703469,2016,303719,7542.1
"1358278",17285297,2.5,3,2.5,1355,1355,6111,2,34173332,-118880308,4356,"1129",266,61110059.111003,41673,2061,96384,6,1977,149074,298148,2016,149074,3198.56
"1955559",10818611,3,4,3,1512,1512,6037,3,34217736,-118514976,6050,"0100",261,60371312.003006,12447,3101,96355,0,1952,146960,270858,2016,123898,3373.19
"681226",13028175,2,4,2,1444,1444,6037,2,34119187,-117886933,6100,"0100",261,60374040.001009,37015,3101,96464,0,1955,121700,403100,2016,281400,4889.85
"1887842",12689018,3,4,3,3353,3353,6037,3,33774103,-118404333,15512,"0101",261,60376703.283,33311,3101,96121,0,1976,6733,923953,2016,917220,11529.6
"2978863",14111978,2.5,4,2.5,1657,1657,6059,2,33822523,-118039353,6000,"122",261,60591101.042004,44833,1286,96185,7,1964,106703,295258,2016,188555,3512.34
"1806710",10826211,2,3,2,1782,1782,6037,2,34206362,-118445327,7491,"0100",261,60371271.021004,12447,3101,96414,0,1953,138429,224132,2016,85703,2757.01
"1114563",13986574,2,3,2,1800,1800,6059,2,33818780,-117985810,7696,"122",261,60590869.034008,16764,1286,97023,6,1955,110283,266048,2016,155765,3194.88
"660809",11672116,3,4,3,2775,2775,6037,3,34074811,-118550179,5226,"010D",269,60372626.011006,12447,3101,96120,0,1995,429253,1016727,2016,587474,12403.52
"166575",11034692,2,3,2,1594,1594,6037,2,34243503,-118437151,6662,"0100",261,60371194.002003,12447,3101,96361,0,1952,35181,61665,2016,26484,805.57
"1449149",11011062,2,4,2,1873,1873,6037,2,34319431,-118477823,18517,"0100",261,60371065.101005,12447,3101,96368,0,1985,256469,355412,2016,98943,4496.02
"750274",11664706,3,3,3,1926,1926,6037,3,34044325,-118538400,9167,"0100",261,60372627.041015,12447,3101,96120,0,1953,162338,1244598,2016,1082260,15022.05
"625341",13977921,2.5,2,2.5,1614,1614,6059,2,33683584,-118004631,2290,"1",261,60590993.093007,25218,1286,96966,0,2001,182143,734193,2016,552050,8334.98
"1896127",10876226,3,4,3,1965,1965,6037,3,34218508,-118384989,10995,"0100",261,60371219.003015,12447,3101,96450,0,1947,132997,219643,2016,86646,2741.69
"41032",14075542,3,4,3,2895,2895,6059,3,33712944,-117945921,6875,"122",261,60590992.512002,8384,1286,97008,0,1989,350118,509704,2016,159586,5674.82
"101646",14334394,2.5,4,2.5,2934,2934,6059,2,33754484,-117784084,19200,"122",261,60590756.061002,40081,1286,97005,8,1972,306589,1218300,2016,911711,13457.14
"770767",13085492,2,4,2,1592,1592,6037,2,34022607,-117904745,9228,"0100",261,60374081.333,14542,3101,96525,0,1973,74697,373485,2016,298788,5056.28
"778746",11266945,2,3,2,1116,1116,6037,2,34661886,-118200097,6309,"0100",261,60379010.103016,5534,3101,97319,0,1987,64934,86578,2016,21644,1874.7
"662019",11997974,3,4,3,2416,2416,6037,3,34076813,-118350512,7000,"0100",261,60372140.001005,12447,3101,96017,0,1928,334470,1268291,2016,933821,15362.43
"720022",11534215,2,2,2,1582,1582,6037,2,33981900,-118436000,66564,"010C",266,60372753.022013,12447,3101,96128,0,1966,177567,608535,2016,430968,7303.49
"222614",10848150,3,3,3,1676,1676,6037,3,34167300,-118450000,16205,"012C",266,60371288.023007,12447,3101,96420,0,2002,277381,424784,2016,147403,5200.9
"2186160",12779864,2,2,2,1680,1680,6037,2,33999099,-118063754,7266,"0100",261,60375012.002,14634,3101,96169,0,1953,152805,330107,2016,177302,4233.54
"2812259",12739485,2,3,2,1290,1290,6037,2,33915524,-118021704,6365,"0100",261,60375040.021001,5465,3101,96190,0,1958,90879,253167,2016,162288,3418.37
"1704406",11487336,3,3,3,1686,1686,6037,3,33873500,-118369000,44993,"010C",266,60376205.213007,33612,3101,96124,0,1978,235395,435913,2016,200518,5208.7
"1518628",14320851,4,4,4,2973,2973,6059,4,33632719,-117808450,6741,"122",261,60590626.31101,52650,1286,96940,8,2011,469758,1117599,2016,647841,11576.64
"682130",13992548,3,3,3,1805,1805,6059,3,33831528,-117955437,3082,"122",261,60590871.032006,16764,1286,97023,0,1995,173657,297902,2016,124245,3600.96
"2819037",17183366,2.5,4,2.5,1950,1950,6111,2,34163119,-119161695,6950,"1111",261,61110047.112008,13150,2061,97104,7,1977,153564,255936,2016,102372,2904
"707682",12199378,2,2,2,1245,1245,6037,2,33973781,-118236741,4609,"0100",261,60375349.003006,396053,3101,95982,0,1929,25121,39032,2016,13911,990.96
"1972944",11566514,2,1,2,1189,1189,6037,2,34048200,-118459000,45999,"010C",266,60372674.032001,12447,3101,96006,0,1974,184743,579196,2016,394453,6994.22
"2020252",12280485,1,2,1,954,954,6037,1,33920615,-118214897,5931,"0100",261,60375405.014009,32616,3101,96113,0,1927,62018,168382,2016,106364,2574.13
"875333",13857776,2,3,2,1118,1118,6059,2,33934492,-117958016,6032,"122",261,60590012.011006,18874,1286,96186,6,1951,45785,130497,2016,84712,1765.16
"1955408",10781351,2,3,2,1286,1286,6037,2,34196430,-118537931,4999,"0100",261,60371310.202018,12447,3101,96364,0,1926,107500,460000,2016,352500,5581.36
"2105552",11048995,1,3,1,1054,1054,6037,1,34250763,-118473576,6622,"0100",261,60371098.004005,12447,3101,96369,0,1953,56697,283500,2016,226803,3509.43
"1718375",11139847,2,3,2,1529,1529,6037,2,34376222,-118548839,11147,"0101",261,60379203.131,54311,3101,96352,0,1979,247313,449329,2016,202016,6047.39
"2668052",11496035,4,3,4,2451,2451,6037,4,33870045,-118382358,3307,"0100",261,60376207.013007,33612,3101,96124,0,2001,235493,1031476,2016,795983,12259.11
"216551",12521968,2,3,2,1518,1518,6037,2,33781223,-118099393,7305,"0100",261,60375745.002019,46298,3101,96247,0,1959,109215,546191,2016,436976,6519.09
"1529725",12625364,1,1,1,665,665,6037,1,33796000,-118294000,23344,"010E",266,60372944.101006,12447,3101,96210,0,1968,114100,179357,2016,65257,2257.57
"2014865",10763519,1,3,1,1132,1132,6037,1,34218755,-118549441,22006,"0100",261,60371316.001004,12447,3101,96364,0,1951,49466,156655,2016,107189,2078.02
"2136179",11276157,2,3,2,1478,1478,6037,2,34714297,-118161867,5679,"0100",261,60379008.032015,5534,3101,97317,0,1995,119035,153078,2016,34043,2649.57
"1058488",14052157,2.5,4,2.5,2478,2478,6059,2,33680445,-117985063,7700,"122",261,60590992.452007,25218,1286,96964,9,1966,73453,111408,2016,37955,1481.84
"1305817",12614642,2,4,2,1609,1609,6037,2,33818623,-118328603,5975,"0100",261,60376511.011021,54722,3101,96163,0,1960,46784,111586,2016,64802,1458.68
"1144099",13914672,2,3,2,1480,1480,6059,2,33847594,-117955013,6300,"122",261,60590867.013022,16764,1286,97020,6,1955,94140,294529,2016,200389,3563.2
"286616",11238847,2,2,2,1065,1065,6037,2,34554088,-118080791,10792,"0100",261,60379107.152004,40227,3101,97328,0,1988,103553,138760,2016,35207,2599.04
"892649",14475886,2,3,2,1358,1358,6059,2,33613758,-117634434,5500,"122",261,60590320.202002,12773,1286,96996,5,1978,116869,466445,2016,349576,4738.8
"2570807",12042068,2,4,2,1715,1715,6037,2,34236454,-118264898,10773,"0101",261,60373004.006004,45457,3101,96330,0,1958,149795,353694,2016,203899,3897.26
"1572383",12100486,2,3,2,1696,1696,6037,2,34125472,-118151306,7270,"0100",261,60374639.002009,47019,3101,96293,0,1959,169826,849135,2016,679309,9771.39
"449593",10925314,1,2,1,842,842,6037,1,34186203,-118353888,5972,"0100",261,60373111.001018,396054,3101,96437,0,1939,60000,550000,2016,490000,6013.09
"2746460",11121729,2,3,2,1526,1526,6037,2,34456586,-118496970,6550,"0101",261,60379200.201007,54311,3101,96373,0,1978,147498,305731,2016,158233,4290.33
"1098369",12946330,2,3,2,1071,1071,6037,2,34047517,-117959533,6292,"0100",261,60374073.012004,118895,3101,96488,0,1957,92887,331370,2016,238483,3958.28
"1880686",10724056,2,4,2,2554,2554,6037,2,34208163,-118643731,11525,"0101",261,60371344.211002,12447,3101,96339,0,1978,307049,517401,2016,210352,6410.39
"2680233",14034155,2,3,2,1469,1469,6059,2,33716670,-117924353,7217,"122",261,60590992.273006,8384,1286,97008,6,1971,113943,280659,2016,166716,3299.94
"238936",17069857,1.5,3,1.5,1121,1121,6111,1,34364216,-119307525,5813,"1110",261,61110010.013017,34543,2061,97081,5,1986,134900,279696,2016,144796,3635.56
"727473",14139644,2,3,2,2194,2194,6059,2,33905110,-117896572,8228,"122",261,60590015.054017,24812,1286,97043,6,1963,117716,525214,2016,407498,6035.76
"2879702",10884549,3,4,3,2017,2017,6037,3,34196395,-118426570,7348,"0100",261,60371235.101007,12447,3101,96414,0,1957,239622,600609,2016,360987,7399.53
"1528199",12262951,1,3,1,1026,1026,6037,1,33885769,-118252369,5002,"0100",261,60375431.007003,24174,3101,96090,0,1950,142073,233321,2016,91248,4457.97
"578298",14123622,2,3,2,1626,1626,6059,2,33855987,-118033110,4316,"122",261,60591103.011008,15237,1286,96183,6,1966,86930,522853,2016,435923,6077.44
"2885574",12500474,2,3,2,1759,1759,6037,2,33803251,-118194219,6662,"0100",261,60375731.004001,46298,3101,96240,0,1929,199723,515939,2016,316216,6251.48
"25463",13913903,2,3,2,1536,1536,6059,2,33852142,-117956235,6500,"122",261,60590867.013009,16764,1286,97020,7,1954,71708,198635,2016,126927,2567.98
"1128158",12951578,2,3,2,1777,1777,6037,2,34064593,-117914821,9586,"0101",261,60374065.002014,14542,3101,96524,0,1953,168209,364644,2016,196435,4258.93
"1082017",12658062,2,2,2,1712,1712,6037,2,33340065,-118332784,5913,"010D",269,60375990.004001,3491,3101,96207,0,1979,469300,519000,2016,49700,7583.72
"1352868",13912056,2,3,2,1849,1849,6059,2,33845194,-117968166,7884,"122",261,60590868.02102,16764,1286,97020,8,1955,80831,422781,2016,341950,5077.42
"1473646",14286279,2.5,3,2.5,1972,1972,6059,2,33725201,-117817900,6000,"122",261,60590525.022002,27491,1286,97016,7,1967,139417,464686,2016,325269,5367.02
"1048126",11589918,2,2,2,1290,1290,6037,2,33998300,-118482000,134111,"010C",266,60377021.021,26964,3101,96152,0,1980,372272,600540,2016,228268,7249.82
"669006",14477139,3,3,3,2395,2395,6059,3,33642747,-117628297,6000,"122",261,60590320.342006,12773,1286,96996,7,1985,222208,600654,2016,378446,6096.9
"2111891",12766882,1,3,1,964,964,6037,1,34052349,-118026138,4922,"0100",261,60374339.022002,51861,3101,96479,0,1951,81715,171272,2016,89557,2721.34
"1661129",11892517,4,6,4,2860,2860,6037,4,34113797,-118097092,7929,"0101",261,60374802.022003,33837,3101,96514,0,1945,191684,299007,2016,107323,4225.22
"48708",11517536,2,3,2,1944,1944,6037,2,33996546,-118388585,5833,"0100",261,60377026.002002,51617,3101,96095,0,1954,59417,111787,2016,52370,2035.6
"121488",10965408,2,2,2,1184,1184,6037,2,34311250,-118445377,12350,"0100",261,60371064.051002,12447,3101,96368,0,1952,132306,267273,2016,134967,3288.33
"2850339",10954236,4,5,4,2893,2893,6037,4,34211325,-118326589,11987,"0101",261,60373101.002009,396054,3101,96436,0,1971,436773,935945,2016,499172,10335.18
"2429559",11068523,5,4,5,3921,3921,6037,5,34296778,-118578593,12381,"010D",269,60371082.021001,12447,3101,96356,0,2003,654531,1128957,2016,474426,13674.73
"373690",17216171,2,4,2,1891,1891,6111,2,34222410,-118893549,9640,"1111",261,61110063.012005,34278,2061,96383,8,1985,250000,715000,2016,465000,7781.38
"2148027",17082214,2,3,2,1640,1640,6111,2,34281033,-119247639,7560,"1110",261,61110019.00401,34543,2061,97083,6,1956,155756,310109,2016,154353,3283.28
"2282506",17199774,2.5,4,2.5,2284,2284,6111,2,34265177,-118893333,6347,"1111",261,61110076.071014,25974,2061,97097,8,1988,265692,531384,2016,265692,5967.92
"1795682",11952121,3,2,3,2386,2386,6037,3,34096867,-118259670,7392,"0100",261,60371951.001007,12447,3101,96020,0,1947,356436,1276167,2016,919731,15320.91
"740709",13023165,1,3,1,945,945,6037,1,34110819,-117899130,6638,"0101",261,60374045.042003,37015,3101,96464,0,1954,98840,348172,2016,249332,6439.22
"675764",11671249,3,2,3,1963,1963,6037,3,34076336,-118562632,361366,"010C",266,60372626.011014,12447,3101,96120,0,1974,367824,820530,2016,452706,9977.85
"46340",10831979,3,3,3,1404,1404,6037,3,34200700,-118480000,18180,"010C",266,60371276.041004,12447,3101,96415,0,1987,143607,239339,2016,95732,2947.8
"288114",11711498,1,2,1,826,826,6037,1,34019875,-118356927,552040,"010G",261,60372360.001001,12447,3101,95997,0,1942,42000,208000,2016,166000,1604.47
"979577",13048301,2,4,2,2148,2148,6037,2,34125675,-117785958,8034,"0101",261,60374002.07301,39308,3101,96494,0,1964,104898,112327,2016,7429,1535.71
"2059275",17271193,3,4,3,2487,2487,6111,3,34169234,-118944446,10652,"1111",261,61110059.012007,34278,2061,96351,8,1979,234585,390970,2016,156385,4569.38
"2509867",11688868,2,4,2,1568,1568,6037,2,34035255,-118856274,13714,"0100",261,60378004.062001,12520,3101,96116,0,1957,1125550,6536856,2016,5411306,98731.45
"2585713",12053752,2,3,2,1616,1616,6037,2,34165131,-118282187,5325,"0100",261,60373016.012019,45457,3101,96320,0,1937,70428,322168,2016,251740,3604.32
"399898",14279268,2.5,3,2.5,1476,1476,6059,2,33630458,-117915262,1515,"122",261,60590633.024001,38032,1286,96959,0,1987,125034,660548,2016,535514,7586.64
"1328377",17268903,2.5,3,2.5,2192,2192,6111,2,34178349,-118951549,6711,"1111",261,61110058.011001,34278,2061,96351,6,1978,192540,549342,2016,356802,5869.5
"1844774",13027987,2,3,2,1121,1121,6037,2,34126394,-117881742,5776,"0100",261,60374042.021009,37015,3101,96464,0,1957,101017,380718,2016,279701,4726.16
"2097374",12850265,1,2,1,771,771,6037,1,33988200,-117908000,6173,"010C",266,60374086.261,22827,3101,96492,0,1971,78488,98100,2016,19612,1494.24
"1154998",12227051,1,2,1,900,900,6037,1,33938859,-118286428,4504,"0100",261,60372412.011008,12447,3101,96025,0,1938,16956,34743,2016,17787,568.87
"1597246",10747153,2,2,2,1131,1131,6037,2,34145101,-118820861,372427,"010C",266,60378003.252016,41673,3101,96384,0,1971,103941,173228,2016,69287,2288.02
"1275997",12594076,1,2,1,832,832,6037,1,33837500,-118303935,8250,"0100",261,60372920.004006,12447,3101,96159,0,1949,69749,234992,2016,165243,3139.99
"805169",14011405,1.5,4,1.5,1236,1236,6059,1,33817450,-118017989,11211,"122",261,60591102.023006,10608,1286,96180,6,1959,41311,65331,2016,24020,1086.84
"290707",12399985,2,3,2,1602,1602,6037,2,33948715,-118095795,5376,"0100",261,60375505.001004,4406,3101,96100,0,1966,189813,424568,2016,234755,5265.06
"1162003",11068217,3,5,3,2690,2690,6037,3,34275512,-118581922,6702,"010D",269,60371082.021029,12447,3101,96356,0,2002,378079,832504,2016,454425,10039.18
"405123",10993175,2,3,2,1100,1100,6037,2,34268841,-118304651,4335,"0100",261,60371031.011009,12447,3101,96282,0,1964,89443,446709,2016,357266,5436.18
"1880038",17143793,2.5,3,2.5,1573,1573,6111,2,34227858,-118997622,3579,"1111",261,61110053.032002,51239,2061,97091,7,1994,213389,355645,2016,142256,3777.4
"870180",11854580,1,2,1,858,858,6037,1,34040726,-118131254,5991,"0100",261,60374827.021015,6021,3101,96496,0,1949,24208,52975,2016,28767,908.43
"486625",12904312,2,3,2,1814,1814,6037,2,34108964,-117814103,6913,"0100",261,60374013.112021,33836,3101,96513,0,1910,239000,510000,2016,271000,6190.41
"2520003",13907108,2,3,2,1289,1289,6059,2,33851658,-117989218,6000,"122",261,60591104.012005,10608,1286,96180,6,1956,36521,59397,2016,22876,1000.02
"1505134",17237588,2.5,3,2.5,1878,1878,6111,2,34280801,-118694984,2835,"1111",261,61110082.012014,27110,2061,97116,6,2001,192441,384882,2016,192441,4489.88
"2621988",14403957,2.5,3,2.5,2467,2467,6059,2,33539995,-117761779,12800,"122",261,60590626.201001,52842,1286,96969,7,1973,102611,162305,2016,59694,2449.64
"1448526",10858181,1,2,1,934,934,6037,1,34151516,-118443114,7161,"0100",261,60371412.012004,12447,3101,96424,0,1942,115354,391891,2016,276537,4809
"649177",12499608,2,3,2,1385,1385,6037,2,33811928,-118200726,8099,"0100",261,60375722.01402,46298,3101,96240,0,1955,42430,68502,2016,26072,987.42
"1853665",11533605,1,2,1,1030,1030,6037,1,33990007,-118424024,6239,"0100",261,60372753.112013,12447,3101,96047,0,1949,382912,638440,2016,255528,7737.04
"2033774",11914394,1,2,1,1463,1463,6037,1,34106464,-118098252,7443,"0100",261,60374802.022016,33837,3101,96514,0,1937,139400,697000,2016,557600,9277.07
"1471727",13076748,2,3,2,1449,1449,6037,2,34004306,-117809260,6537,"0100",261,60374033.192014,24384,3101,96505,0,1984,170213,369377,2016,199164,4497.89
"549121",14294762,2,2,2,1628,1628,6059,2,33639067,-117883420,3580,"122",261,60590630.041012,53571,1286,96978,5,1979,166250,566432,2016,400182,6218.8
"1910679",10780098,3,4,3,2252,2252,6037,3,34185444,-118529316,5003,"0100",261,60371329.002008,12447,3101,96364,0,1978,85509,118443,2016,32934,1548.5
"2374541",11290183,2,4,2,1196,1196,6037,2,34678491,-118126985,6118,"0100",261,60379005.012015,5534,3101,97318,0,1974,33828,44704,2016,10876,1315.65
"2289279",12450886,2,4,2,1652,1652,6037,2,33865555,-118151682,6125,"0101",261,60375701.002006,46298,3101,96239,0,1955,160093,432365,2016,272272,5275.44
"467109",11710881,2,3,2,1533,1533,6037,2,34021228,-118367643,6875,"0100",261,60372360.003,12447,3101,95997,0,1947,33319,70981,2016,37662,975.65
"1157883",12933959,3,3,3,3216,3216,6037,3,34071676,-117828027,9597,"0101",261,60374013.031011,33836,3101,96513,0,1990,542925,853746,2016,310821,10006.53
"1999518",17228250,2,3,2,1153,1153,6111,2,34285550,-118738509,8782,"1111",261,61110085.001017,27110,2061,97118,5,1985,152261,234283,2016,82022,3099.92
"692343",12122220,3,3,3,2533,2533,6037,3,34156349,-118095124,13765,"0101",261,60374629.002013,47019,3101,96295,0,1952,310375,544259,2016,233884,6459.17
"2119725",10866914,3,3,3,3037,3037,6037,3,34152684,-118484461,71326,"0101",261,60371397.022,12447,3101,96426,0,1946,484274,2132024,2016,1647750,25810.7
"640587",11313111,3,4,3,2894,2894,6037,3,34668926,-118107865,8895,"0100",261,60379005.042027,5534,3101,97318,0,2005,231700,310000,2016,78300,4638.11
"2644466",11830390,1,3,1,1380,1380,6037,1,34021874,-118158764,4818,"0100",261,60375316.042,17882,3101,96003,0,1932,29619,52794,2016,23175,1244.54
"447029",11172233,1,1,1,750,750,6037,1,34418900,-118565000,39622,"010E",266,60379203.281001,54311,3101,96378,0,2003,106103,169764,2016,63661,2701.44
"121616",10995411,2,3,2,1026,1026,6037,2,34266731,-118304741,5308,"0100",261,60371031.023,12447,3101,96282,0,1958,95598,386726,2016,291128,4720.07
"2916842",12857948,5,5,5,5500,5500,6037,5,33966357,-117979320,12303,"0101",261,60375002.025002,14634,3101,96173,0,1991,673600,1623000,2016,949400,18692.12
"1190813",14469036,3,5,3,2268,2268,6059,3,33591707,-117621058,4398,"122",261,60590320.563012,15554,1286,96993,0,1996,280186,308807,2016,28621,4349.94
"2838031",11725087,2,2,2,1331,1331,6037,2,34022712,-118363126,6249,"0100",261,60372201.001002,12447,3101,95997,0,1950,123150,283763,2016,160613,3575.73
"12586",14426247,2.5,4,2.5,2739,2739,6059,2,33480095,-117683016,6039,"122",261,60590423.106004,17686,1286,96961,8,1978,216817,627710,2016,410893,6989.86
"2003068",11639380,4,3,4,3348,3348,6037,4,34068905,-118408018,11255,"0101",261,60377007.003042,10389,3101,96086,0,1926,884200,3614818,2016,2730618,42076.53
