"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"2026365",11472141,2,3,2,1362,1362,6037,2,33928207,-118420073,6710,"0100",261,60376201.012001,55753,3101,96103,0,1972,86085,430448,2015,344363,12010.04
"1000807",11611574,3,2,3,1602,1602,6037,3,34043666,-118428868,5400,"0100",261,60372678.002002,12447,3101,96045,0,1932,202749,1013748,2015,810999,12453.69
"1350586",14296796,2,2,2,1941,1941,6059,2,33626811,-117868966,6160,"122",261,60590630.071004,53571,1286,96978,5,1973,458413,1226947,2015,768534,13347.68
"2311314",12230542,2,3,2,1000,1000,6037,2,33933132,-118234622,3206,"0100",261,60372431.002003,12447,3101,96040,0,1988,74899,154397,2015,79498,2165.73
"1406558",12693120,3,3,3,1414,1414,6037,3,33755662,-118314072,6518,"0100",261,60376707.013003,54053,3101,96122,0,1956,96024,181190,2015,85166,2485.78
"2604277",10993290,3,4,3,1819,1819,6037,3,34268265,-118301003,5035,"0100",261,60371031.011007,12447,3101,96284,0,1987,240919,509989,2015,269070,6288.53
"1477507",11866099,1,2,1,1154,1154,6037,1,34069007,-118085848,7472,"0100",261,60374824.012003,54212,3101,96510,0,1941,65667,233103,2015,167436,2975.35
"2756866",12133260,4,6,4,4657,4657,6037,4,34154834,-118063525,27896,"0101",261,60374306.003004,50749,3101,96267,0,1951,323618,411928,2015,88310,4997.44
"2617805",17282155,1.5,4,1.5,1485,1485,6111,1,34194243,-118863372,9840,"1111",261,61110068.002016,34278,2061,96383,7,1962,151749,252911,2015,101162,2667.6
"428503",14271266,2,4,2,1420,1420,6059,2,33660180,-117904010,1400,"122",261,60590639.063027,38032,1286,96958,7,1965,68017,389091,2015,321074,4724.82
"2107783",13978878,3,5,3,2726,2726,6059,3,33694791,-117974260,6000,"122",261,60590992.313012,8384,1286,97008,9,1971,238225,587296,2015,349071,6592.32
"1011667",17105559,2,3,2,2969,2969,6111,2,34270368,-118982948,43560,"1110",261,61110051.003107,34037,2061,97119,6,1996,221592,416730,2015,195138,4448.2
"2062381",13059205,3,4,3,2522,2522,6037,3,34006803,-117789985,9043,"0100",261,60374033.202006,24384,3101,96505,0,1988,309155,516035,2015,206880,6805.49
"18619",11451480,1,3,1,1044,1044,6037,1,33875295,-118312852,5513,"0100",261,60376500.013005,45398,3101,96162,0,1954,98807,494049,2015,395242,5847.61
"2062197",13015189,2,4,2,1463,1463,6037,2,34143195,-117901149,9937,"0101",261,60374006.042024,37015,3101,96464,0,1960,97337,353489,2015,256152,2848.77
"1566991",11855581,2,4,2,1545,1545,6037,2,34038077,-118123857,5407,"0100",261,60374828.003011,6021,3101,96497,0,1949,64740,93075,2015,28335,1473.83
"1995639",11104240,1,3,1,1130,1130,6037,1,34426973,-118469133,7489,"0101",261,60379200.364,54311,3101,96374,0,1971,111992,167385,2015,55393,2652.17
"911487",11624097,2,2,2,1390,1390,6037,2,34056700,-118412000,589265,"010C",266,60372679.011018,12447,3101,96048,0,1985,263947,439077,2015,175130,5434.77
"442476",14038771,2,4,2,1634,1634,6059,2,33735083,-118018694,6000,"122",261,60590996.042004,25218,1286,96965,6,1964,100890,649000,2015,548110,8064.86
"1136985",12253103,2,3,2,1474,1474,6037,2,33906179,-118289115,6955,"0100",261,60372911.302001,12447,3101,96104,0,1947,125821,273957,2015,148136,3670.08
"2233405",11089995,2,4,2,2563,2563,6037,2,34248132,-118564025,7867,"0101",261,60371133.031003,12447,3101,96346,0,1958,115362,139614,2015,24252,1885.21
"405377",11483394,2,4,2,1513,1513,6037,2,33907657,-118377235,7616,"0100",261,60376023.021006,42150,3101,96107,0,1954,123000,615000,2015,492000,10185.41
"1683936",11225320,2,3,2,960,960,6037,2,34561107,-117942449,33819,"0100",261,60379100.012023,29189,3101,97323,0,1988,94616,116737,2015,22121,1502.18
"2654203",12460678,1,1,1,731,731,6037,1,33842100,-118177000,24165,"010E",266,60375715.022002,46298,3101,96241,0,1979,42639,149239,2015,106600,1932.04
"2724695",11487024,2,3,2,1506,1506,6037,2,33883265,-118361501,10581,"0100",261,60376205.01201,33612,3101,96124,0,1948,97593,487981,2015,390388,6235.38
"1927649",12824306,2,3,2,1519,1519,6037,2,33937851,-118004336,5615,"0100",261,60375035.011018,118225,3101,96172,0,1963,87930,158492,2015,70562,2231.28
"2465594",14306919,3,4,3,2044,2044,6059,3,33678064,-117779956,4512,"122",261,60590525.132,52650,1286,96941,8,1979,167383,318455,2015,151072,3467.5
"1986746",12740633,2,4,2,1125,1125,6037,2,33913760,-118030326,5438,"0100",261,60375041.011008,5465,3101,96190,0,1955,59979,249514,2015,189535,3409.88
"2129207",11027606,2,3,2,1204,1204,6037,2,34225943,-118421408,7479,"0100",261,60371197.002006,12447,3101,96411,0,1960,138547,238871,2015,100324,3004.38
"299205",10883697,2,3,2,1604,1604,6037,2,34189973,-118420829,6300,"0100",261,60371235.201002,12447,3101,96410,0,1951,124671,190429,2015,65758,2371.89
"1408409",13855554,2,4,2,2229,2229,6059,2,33910224,-117952595,9660,"122",261,60590017.082005,18874,1286,96186,8,1969,133889,411782,2015,277893,4816.94
"1009925",14063205,2,4,2,1730,1730,6059,2,33696311,-117983884,6386,"122",261,60590992.35101,25218,1286,96964,8,1959,75799,366722,2015,290923,4348.42
"1690711",13027477,1,2,1,848,848,6037,1,34127900,-117884000,236850,"010E",266,60374042.021001,37015,3101,96464,0,1978,81822,102267,2015,20445,271.54
"2404754",13959414,1,3,1,929,929,6059,1,33770398,-117913090,6156,"122",261,60590891.061005,24832,1286,97050,6,1954,39242,235410,2015,196168,3179.26
"1696390",17177534,3,6,3,2504,2504,6111,3,34209537,-119163228,5610,"1111",261,61110031.002067,13150,2061,97101,10,1998,184000,520000,2015,336000,6572.14
"1629137",12561800,1,2,1,556,556,6037,1,33768900,-118186000,33497,"010C",266,60375760.012,46298,3101,96236,0,1928,39127,65075,2015,25948,863.38
"731752",11172858,1,2,1,806,806,6037,1,34403500,-118472000,281364,"010C",266,60379200.312,54311,3101,96352,0,1963,77870,97337,2015,19467,1680.09
"2943567",13878685,2,3,2,1172,1172,6059,2,33840100,-117910802,5468,"122",261,60590873.005,16764,1286,97024,5,1912,41765,367000,2015,325235,4374.56
"2834234",12844149,2,3,2,1797,1797,6037,2,33978820,-117919632,22613,"0101",261,60374086.271001,22827,3101,96492,0,1969,126746,437058,2015,310312,5540.67
"97844",12724093,2,4,2,1653,1653,6037,2,33927385,-118093514,5883,"0100",261,60375503.002001,53636,3101,96193,0,1952,115000,410000,2015,295000,5995.42
"2780932",17151516,2,3,2,1325,1325,6111,2,34184219,-119215116,4950,"1111",261,61110036.053006,13150,2061,97106,6,1970,195000,389000,2015,194000,4755.32
"2311852",12357762,2,3,2,1115,1115,6037,2,33981880,-118182453,10418,"0100",261,60375337.021006,32753,3101,96119,0,1921,41830,73006,2015,31176,1299.41
"1209119",11687458,2,3,2,1518,1518,6037,2,34009644,-118807611,45004,"0100",261,60378004.082008,12520,3101,96116,0,1955,146714,407556,2015,260842,4967.18
"2484082",17246892,2.5,3,2.5,1602,1602,6111,2,34252285,-118732404,11445,"1111",261,61110075.065009,27110,2061,97118,6,1982,161013,268350,2015,107337,3335.34
"327402",17058476,2,2,2,1203,1203,6111,2,34404836,-119296016,7500,"1110",261,61110011.022001,40110,2061,97098,5,1959,127683,173852,2015,46169,1899.94
"2333179",14463239,3,3,3,2397,2397,6059,3,33568302,-117629914,5011,"122",261,60590320.572018,52835,1286,96998,0,1999,268919,631800,2015,362881,9617.64
"2592999",12076138,3,3,3,1755,1755,6037,3,34169133,-118204805,8414,"0100",261,60373009.013003,45457,3101,96325,0,1971,249664,704155,2015,454491,7799.05
"2179753",12749595,2,3,2,1257,1257,6037,2,33901942,-118026890,8600,"0100",261,60375039.023002,5465,3101,96190,0,1954,143016,244616,2015,101600,3370.63
"647048",12458587,2,3,2,1347,1347,6037,2,33852604,-118199807,8009,"0100",261,60375717.011019,46298,3101,96239,0,1932,71275,264409,2015,193134,3378.01
"2734383",10716108,2,3,2,1303,1303,6037,2,34214295,-118620755,7502,"0100",261,60371343.022003,12447,3101,96339,0,1962,109393,322642,2015,213249,4036.07
"2601647",12016127,5,4,5,4197,4197,6037,5,34103727,-118360097,5013,"0101",261,60371941.022,12447,3101,96027,0,2008,1951221,2932441,2015,981220,34856.79
"2082686",17172709,1,1,1,498,498,6111,1,34156966,-119216886,1750,"1110",261,61110036.12305,47198,2061,97106,3,1920,20900,276948,2015,256048,3023
"220874",14489312,2.5,3,2.5,2471,2471,6059,2,33610174,-117637718,7150,"122",261,60590320.202007,12773,1286,96996,7,1978,176761,243676,2015,66915,2451.3
"536786",10756954,2,3,2,1008,1008,6037,2,34162506,-118625397,5355,"0100",261,60371374.023006,12447,3101,96387,0,1955,95000,475000,2015,380000,5781.41
"320042",12534437,1,2,1,1118,1118,6037,1,33780922,-118142981,2503,"0100",261,60375770.001002,46298,3101,96238,0,1924,109200,550000,2015,440800,6517.76
"1271346",12342733,2,3,2,1439,1439,6037,2,33890547,-118135582,6937,"0100",261,60375540.022003,44116,3101,96208,0,1952,135400,415900,2015,280500,4982.35
"1653248",10983300,2,3,2,2142,2142,6037,2,34284772,-118398945,7843,"0100",261,60371042.042037,12447,3101,96368,0,1964,177986,220211,2015,42225,2846.15
"1325022",10770184,2,2,2,893,893,6037,2,34207165,-118603032,9881,"0100",261,60371345.221004,12447,3101,96338,0,1948,83000,415000,2015,332000,5151.31
"1480299",12561432,1,0,1,369,369,6037,1,33770000,-118183000,7511,"010H",266,60375762.002017,46298,3101,96236,0,1928,22500,82200,2015,59700,1245.32
"961288",12909314,3,4,3,2809,2809,6037,3,34083690,-117820369,17709,"0100",261,60374013.044007,33836,3101,96513,0,1977,188884,314800,2015,125916,4071.1
"475400",10931550,2,2,2,1010,1010,6037,2,34149200,-118371000,61963,"010E",266,60371432.001002,12447,3101,96447,0,1991,92245,137508,2015,45263,1762.16
"2480733",14394243,3,2,3,2030,2030,6059,3,33580812,-117706475,3696,"122",261,60590423.201017,25458,1286,96974,0,1989,206541,378606,2015,172065,2448.46
"1347602",12830147,3,7,3,2831,2831,6037,3,33948520,-117981064,11668,"0101",261,60375002.012014,14634,3101,96171,0,1955,386649,816260,2015,429611,9900.01
"1935727",11016033,2,3,2,1762,1762,6037,2,34284943,-118500809,7702,"0100",261,60371066.461004,12447,3101,96370,0,1977,194998,257461,2015,62463,3357.19
"2019542",14219546,2.5,3,2.5,2461,2461,6059,2,33831009,-117753899,8100,"122",261,60590219.234003,16764,1286,97026,8,1977,125744,250725,2015,124981,2902.56
"1664583",12986079,2,4,2,1550,1550,6037,2,34078792,-117989455,3690,"0100",261,60374047.011001,10241,3101,96465,0,2000,181046,299705,2015,118659,3841.62
"2180835",13003499,3,4,3,1954,1954,6037,3,34068365,-118053696,5481,"0100",261,60374331.012045,51861,3101,96480,0,1956,50364,68084,2015,17720,1303.61
"261074",12629656,3,4,3,2235,2235,6037,3,33776589,-118265584,5255,"0100",261,60372948.302003,12447,3101,96228,0,1951,211349,319375,2015,108026,4016.16
"1762593",12444564,1,3,1,1259,1259,6037,1,33885340,-118143008,7088,"0100",261,60375543.011001,44116,3101,96208,0,1942,79600,398000,2015,318400,5897.87
"1706693",14011483,2.5,5,2.5,1809,1809,6059,2,33822508,-118018060,6000,"122",261,60591102.022003,10608,1286,96180,6,1959,118412,217412,2015,99000,2770.28
"689501",11904236,1,2,1,1188,1188,6037,1,34074150,-118153136,6000,"0100",261,60374819.013003,50677,3101,96533,0,1955,54547,124654,2015,70107,1734.89
"1750478",13100170,3,4,3,2480,2480,6037,3,33996302,-117850723,12391,"0101",261,60374033.042008,24384,3101,96522,0,1981,180759,591494,2015,410735,7022.06
"1084533",17153584,3,4,3,2372,2372,6111,3,34188700,-119231187,2453,"1129",266,61110036.093009,13150,2061,97106,8,2004,89735,130509,2015,40774,3897.9
"2658074",14134462,3,4,3,3042,3042,6059,3,33880650,-117977152,10400,"122",261,60591106.041006,10608,1286,96181,7,1958,139977,461659,2015,321682,5407.04
"365808",12784419,4,5,4,2908,2908,6037,4,33986812,-118026102,9310,"0101",261,60375016.001007,14634,3101,96169,0,1964,260878,473159,2015,212281,6187.09
"240617",11097065,2,4,2,2290,2290,6037,2,34225136,-118583738,5585,"0100",261,60371134.221003,12447,3101,96341,0,1987,168475,278928,2015,110453,3548.69
"455141",12804651,2,4,2,1901,1901,6037,2,33990997,-118070075,5780,"0100",261,60375010.011006,396556,3101,96174,0,1949,150822,348366,2015,197544,4547.54
"566652",10792284,2,2,2,1074,1074,6037,2,34174000,-118600000,152053,"010C",266,60371371.032011,12447,3101,96389,0,1980,232576,292823,2015,60247,3682.23
"2820343",13070351,2,4,2,1521,1521,6037,2,34054803,-117807936,6117,"0100",261,60374024.032009,20008,3101,96508,0,1956,104082,166295,2015,62213,2215.27
"1288996",13025647,2,3,2,1181,1181,6037,2,34134410,-117890959,114401,"010C",266,60374008.001087,37015,3101,96464,0,1974,129416,291010,2015,161594,3567.28
"2198110",14297583,3.5,3,3.5,2917,2917,6059,3,33633242,-117870259,3736,"122",261,60590630.07201,53571,1286,96978,0,2000,450961,1469937,2015,1018976,16010.38
"355620",17245015,3,4,3,2262,2262,6111,3,34266374,-118777521,3500,"1111",261,61110078.002002,27110,2061,97118,8,2002,235585,471170,2015,235585,5455.02
"2941134",14216514,2.5,3,2.5,2330,2330,6059,2,33843423,-117780240,9500,"122",261,60590219.161001,16764,1286,97026,7,1979,174275,622937,2015,448662,11836.02
"2746800",14057547,2,4,2,1533,1533,6059,2,33685779,-117945286,6000,"122",261,60590992.161006,25218,1286,96964,6,1965,105781,252244,2015,146463,3023.66
"1147033",10890068,1,2,1,894,894,6037,1,34184259,-118373444,7235,"0100",261,60371242.011003,12447,3101,96451,0,1948,77050,164729,2015,87679,2039.05
"2300740",13992638,2,3,2,1801,1801,6059,2,33829398,-117954927,6000,"122",261,60590871.032023,16764,1286,97023,8,1955,86800,496858,2015,410058,5991.58
"594747",14156528,4.5,5,4.5,3709,3709,6059,4,33927961,-117865774,7447,"1",261,60590218.151007,17150,1286,97035,0,2013,662773,1240423,2015,577650,15556.46
"2961627",11071072,2,3,2,1789,1789,6037,2,34261120,-118594129,7527,"0100",261,60371131.012003,12447,3101,96346,0,1969,117960,152539,2015,34579,2001.8
"2283956",12750294,2,4,2,1245,1245,6037,2,33896065,-117993835,6274,"0100",261,60375038.012006,5465,3101,96190,0,1958,94774,410356,2015,315582,5350.08
"1662160",14052305,3,4,3,2043,2043,6059,3,33681466,-117981973,7000,"122",261,60590992.45201,25218,1286,96964,6,1960,160267,349514,2015,189247,4130.84
"2523203",13096873,2,3,2,1301,1301,6037,2,34028915,-117931777,6853,"0100",261,60374078.021011,118694,3101,96488,0,1960,104235,252559,2015,148324,3153.47
"2557476",12757919,1,2,1,948,948,6037,1,33889342,-118101633,5531,"0100",261,60375530.004014,53636,3101,96193,0,1951,84146,216232,2015,132086,2952.09
"1000566",11542561,2,2,2,1308,1308,6037,2,33997900,-118418000,7989,"010C",266,60372752.003001,12447,3101,96047,0,1982,124665,155826,2015,31161,1911.07
"1512273",13082192,2,4,2,1440,1440,6037,2,34007425,-117881225,6856,"0101",261,60374081.371025,14542,3101,96525,0,1971,56078,74410,2015,18332,1248.47
"21389",12203425,1,2,1,966,966,6037,1,33963994,-118266868,5225,"0100",261,60372398.024005,12447,3101,95984,0,1940,81464,215268,2015,133804,3103.94
"705691",12222405,2,4,2,1326,1326,6037,2,33947961,-118285737,4556,"0100",261,60372404.011003,12447,3101,96025,0,1971,29963,47483,2015,17520,726.68
"2009807",10938507,1,3,1,1015,1015,6037,1,34160438,-118316767,6547,"0100",261,60373117.005006,396054,3101,96438,0,1944,127484,542380,2015,414896,6107.31
"839043",12139571,3,3,3,1391,1391,6037,3,34135400,-118027000,15892,"010C",266,60374308.014003,50749,3101,96267,0,1991,235410,332513,2015,97103,4179.3
"1818426",11444921,2,3,2,1357,1357,6037,2,33860299,-118358837,5568,"0100",261,60376206.021009,33612,3101,96124,0,1955,102530,387410,2015,284880,5056.7
"1731957",12244784,1,2,1,1126,1126,6037,1,33896168,-118302465,3512,"0100",261,60376030.052002,45398,3101,96104,0,1948,18749,36877,2015,18128,645.08
"2505267",12356956,1,4,1,1127,1127,6037,1,33982480,-118172210,7027,"0100",261,60375337.032013,32753,3101,96119,0,1922,164490,284994,2015,120504,4444.48
"75199",17255138,2.5,6,2.5,2695,2695,6111,2,34275895,-118752220,6500,"1111",261,61110079.042008,27110,2061,97118,10,1968,68208,84323,2015,16115,1250.4
"2761798",14068057,2,3,2,1611,1611,6059,2,33709068,-118031960,6630,"122",261,60590994.151002,25218,1286,96967,6,1973,98452,694000,2015,595548,8355.14
"2413663",11748451,4,6,4,1120,1120,6037,4,34048367,-118306554,5555,"200",246,60372132.022008,12447,3101,95987,0,1921,89758,293754,2015,203996,5484.53
"2069696",11038508,2,3,2,1985,1985,6037,2,34256532,-118456938,6899,"0100",261,60371096.011009,12447,3101,96371,0,1953,236606,354425,2015,117819,4460.85
"1943886",13862657,1,2,1,1040,1040,6059,1,33665948,-117999468,8820,"122",261,60590993.092054,25218,1286,96966,5,1917,35915,1003694,2015,967779,11358
"2370745",12149457,1,2,1,876,876,6037,1,34226104,-118238214,5107,"0100",261,60373002.002008,396551,3101,96330,0,1948,111999,172296,2015,60297,2076.71
"2331882",14365449,3,4,3,2979,2979,6059,3,33656642,-117694260,7000,"122",261,60590524.223004,32380,1286,96962,9,1978,242762,826183,2015,583421,8827.2
"1962370",11069099,3,3,3,1563,1563,6037,3,34279110,-118571155,154374,"01DC",266,60371082.021022,12447,3101,96356,0,2005,385000,514000,2015,129000,6301.25
"345565",11426415,2,3,2,1480,1480,6037,2,33925814,-118333074,7522,"0100",261,60376005.022016,45888,3101,96135,0,1947,51139,185982,2015,134843,2735.56
"871764",12867205,2,3,2,1815,1815,6037,2,34103194,-117715542,5596,"0100",261,60374019.02102,30908,3101,96469,0,1912,38531,55435,2015,16904,1171
"214783",12262245,3,4,3,2256,2256,6037,3,33885762,-118259183,3564,"0100",261,60375431.006007,10723,3101,96090,0,1989,214294,267866,2015,53572,5045.16
"740250",14145582,3.5,5,3.5,2683,2683,6059,3,33906890,-117942152,18900,"122",261,60590017.053005,24812,1286,97043,9,1964,184886,842009,2015,657123,9530.74
"530083",12919389,2,3,2,1393,1393,6037,2,34092825,-117916395,6622,"0100",261,60374057.011,24245,3101,96473,0,1960,89997,181301,2015,91304,2352.29
"2471903",11400526,2,2,2,957,957,6037,2,33976000,-118368000,18983,"010C",266,60376013.022002,45888,3101,96134,0,1966,82594,125363,2015,42769,1748.28
"2564324",12277159,1,3,1,973,973,6037,1,33882676,-118233696,18734,"0100",261,60375432.01201,24174,3101,96090,0,1908,49698,140814,2015,91116,2731.4
"2932796",11411365,2,3,2,1634,1634,6037,2,33934064,-118317644,6281,"0100",261,60376005.012001,118914,3101,96135,0,1947,89510,115597,2015,26087,1951.91
"2658695",14309272,2.5,3,2.5,1749,1749,6059,2,33667318,-117817602,3232,"122",261,60590626.121,52650,1286,96947,7,1966,47097,63751,2015,16654,6474.52
"1299137",11841308,1,2,1,1326,1326,6037,1,34070900,-118118319,9842,"0100",261,60374816.052032,50677,3101,96531,0,1937,36084,61354,2015,25270,1039.37
"2134189",12433082,2,4,2,1563,1563,6037,2,33834817,-118069587,6561,"0100",261,60375551.042004,21778,3101,96216,0,1952,133365,303139,2015,169774,3765.22
"2678092",10865190,3,4,3,2644,2644,6037,3,34135802,-118468143,16226,"0100",261,60371416.003004,12447,3101,96412,0,1959,238758,1004652,2015,765894,12486.81
"1912011",12651703,1,2,1,1028,1028,6037,1,33731265,-118301825,6413,"0100",261,60372970.004009,12447,3101,96221,0,1923,93369,295284,2015,201915,3750.82
"2243034",14378064,2.5,4,2.5,2019,2019,6059,2,33630491,-117707156,5858,"122",261,60590524.103005,32380,1286,96962,8,1977,147211,300205,2015,152994,3130.5
"517744",14301139,2,3,2,1480,1480,6059,2,33691216,-117777453,5533,"122",261,60590525.052011,52650,1286,96941,7,1971,100284,581813,2015,481529,6037.42
"1034363",12668221,2,3,2,2017,2017,6037,2,33821724,-118386045,6014,"0100",261,60376213.263004,33612,3101,96123,0,1951,290000,1450000,2015,1160000,16853.45
"809192",12093564,3,3,3,2264,2264,6037,3,34167363,-118163530,7612,"0100",261,60374617.001015,47019,3101,96291,0,1940,203996,530389,2015,326393,6322.37
"2407619",17132182,2.5,3,2.5,2291,2291,6111,2,34233920,-119011797,5500,"1111",261,61110053.031015,51239,2061,97091,7,2002,232000,666000,2015,434000,7116
"1926250",12484913,1,3,1,1122,1122,6037,1,33849296,-118122849,5218,"0100",261,60375709.022011,12292,3101,96213,0,1950,48018,140386,2015,92368,2063.15
